CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
RMEE85301E;201617;CENTRO;00133;H501;RMIC85300C;MARTIN LUTHER KING;NUOVA EUROPA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC85300C@istruzione.it;Non Disponibile;VIA DEGLI ORAFI 25;ROMA;LAZIO;SI;www.iclmking.it;True;12,609233300000001;41,8629294;SCUOLA PRIMARIA;584
RMEE8FE02T;201617;CENTRO;00154;H501;RMIC8FE00P;IC P.ZZA D. SAULI;ALONZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FE00P@istruzione.it;Non Disponibile;VIA VALIGNANO 54;ROMA;LAZIO;SI;www.istitutopiazzasauli.it;True;12,49446;41,86557;SCUOLA PRIMARIA;336
RMMM82201T;201617;CENTRO;00131;H501;RMIC82200R;VIA CASAL BIANCO;MONTALE EUGENIO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC82200R@istruzione.it;Non Disponibile;VIA CASAL BIANCO 140;ROMA;LAZIO;SI;www.iccasalbianco.gov.it;True;12,6284358;41,9415718;SCUOLA SECONDARIA I GRADO;556
RMMM8EM019;201617;CENTRO;00159;H501;RMIC8EM008;IC VIA C. A. CORTINA;LUCIO LOMBARDO RADICE;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EM008@istruzione.it;Non Disponibile;VIA CORTINA 70;ROMA;LAZIO;SI;www.viacortina.it;True;12,5505871;41,9025835;SCUOLA SECONDARIA I GRADO;219
RMEE805026;201617;CENTRO;00153;H501;RMIC805003;"""ELSA MORANTE""";FRANCHETTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC805003@istruzione.it;Non Disponibile;PIAZZA G.L.BERNINI 26;ROMA;LAZIO;SI;wwwicelsamorante.it;True;12,48623;41,8785;SCUOLA PRIMARIA;254
RMEE813025;201617;CENTRO;00141;H501;RMIC813002;V.LE MARIA MONTESSORI;VIA MONTE RUGGERO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC813002@istruzione.it;Non Disponibile;VIA MONTE RUGGERO 39;ROMA;LAZIO;SI;www.ic-vialeadriatico.org.it;True;12,531002599999999;41,947084100000005;SCUOLA PRIMARIA;115
RMEE8EA02X;201617;CENTRO;00198;H501;RMIC8EA00R;LUIGI SETTEMBRINI;VENTI SETTEMBRE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EA00R@istruzione.it;Non Disponibile;VIA NOVARA 22;ROMA;LAZIO;SI;luigisettembrini.gov.it;True;12,506387;41,9149006;SCUOLA PRIMARIA;304
RMEE8B503C;201617;CENTRO;00155;H501;RMIC8B5008;"""VIA F.SANTI 65""";ITALO CALVINO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B5008@istruzione.it;Non Disponibile;VIA A.BONGIORNO 25;ROMA;LAZIO;SI;www.rmicviasanti65.gov.it;True;12,567412599999999;41,90783860000001;SCUOLA PRIMARIA;193
RMEE8EL01E;201617;CENTRO;00157;H501;RMIC8EL00C;IC VIA TEDESCHI;DE RUGGIERO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EL00C@istruzione.it;Non Disponibile;VIA ACHILLE TEDESCHI 75;ROMA;LAZIO;SI;www.197circolodidattico.it;True;12,5359921;41,9128782;SCUOLA PRIMARIA;203
RMEE8FE01R;201617;CENTRO;00154;H501;RMIC8FE00P;IC P.ZZA D. SAULI;BATTISTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FE00P@istruzione.it;Non Disponibile;PIAZZA DAMIANO SAULI 1;ROMA;LAZIO;SI;www.istitutopiazzasauli.it;True;12,488625;41,8612479;SCUOLA PRIMARIA;478
RMMM8FG01B;201617;CENTRO;;H501;RMIC8FG00A;IC VIA SANTI SAVARINO;SMS VIA R. GIGLIOZZI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FG00A@istruzione.it;Non Disponibile;Non Disponibile;ROMA;LAZIO;SI;http//www.icviasantisavarino.gov.it/;True;12,4963655;41,902783500000005;SCUOLA SECONDARIA I GRADO;406
RMMM85301D;201617;CENTRO;00133;H501;RMIC85300C;MARTIN LUTHER KING;KING;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC85300C@istruzione.it;Non Disponibile;VIA DEI GIARDINETTI 85;ROMA;LAZIO;SI;www.icmlking.gov.it;True;12,6031945;41,860059899999996;SCUOLA SECONDARIA I GRADO;346
RMEE8E902E;201617;CENTRO;00132;H501;RMIC8E900B;IC VIA MOTTA CAMASTRA;VIA ROCCA CENCIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E900B@istruzione.it;Non Disponibile;VIA ROCCA CENCIA N.39;ROMA;LAZIO;SI;www.icviamottacamastra.it;True;12,6872913;41,8646629;SCUOLA PRIMARIA;122
RMEE8EM01A;201617;CENTRO;00159;H501;RMIC8EM008;IC VIA C. A. CORTINA;RANDACCIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EM008@istruzione.it;Non Disponibile;P.ZZA DE CRISTOFORIS 8;ROMA;LAZIO;SI;www.icviacortinaroma;True;12,533187;41,9012109;SCUOLA PRIMARIA;255
RMMM80801G;201617;CENTRO;00153;H501;RMIC80800E;I.C. REGINA MARGHERITA;U. FOSCOLO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC80800E@istruzione.it;Non Disponibile;VIA MADONNA DELL'ORTO 2;ROMA;LAZIO;SI;www.scuolareginamargherita.gov.it;True;12,4755781;41,88652379999999;SCUOLA SECONDARIA I GRADO;274
RMEE8BK017;201617;CENTRO;00185;H501;RMIC8BK005;"I.C.S.""VIA TIBURTINA ANTICA25""";SAFFI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BK005@istruzione.it;Non Disponibile;VIA SARDI 37;ROMA;LAZIO;SI;www. borsi-saffi.gov.it;True;12,5161263;41,8975659;SCUOLA PRIMARIA;201
RMEE8GF028;201617;CENTRO;00178;H501;RMIC8GF005;IC VIA DEL CALICE;VIA DEL CALICE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GF005@istruzione.it;Non Disponibile;VIA DEL CALICE 34;ROMA;LAZIO;SI;icviadelcaliceroma.it;True;12,563834300000002;41,8324282;SCUOLA PRIMARIA;192
RMEE84602C;201617;CENTRO;00168;H501;RMIC846009;"""PIO LA TORRE""";PAVESE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC846009@istruzione.it;Non Disponibile;VIA DI TORREVECCHIA 793;ROMA;LAZIO;SI;http//www.icpiolatorre.gov.it/;True;12,4096377;41,919323799999994;SCUOLA PRIMARIA;186
RMEE8EX02V;201617;CENTRO;00155;H501;RMIC8EX00Q;IC OLCESE;SIBILLA ALERAMO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EX00Q@istruzione.it;Non Disponibile;LARGO CHIEREGATTI 21;ROMA;LAZIO;SI;www.comprensivoviaolcese.it;True;12,589447400000001;41,8877477;SCUOLA PRIMARIA;302
RMEE8GL02R;201617;CENTRO;00166;H501;RMIC8GL00N;I.C. VIA SORISO;XXI APRILE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GL00N@istruzione.it;Non Disponibile;VIA LUCA PASSI 57;ROMA;LAZIO;SI;WWW.ICVIASORISO.GOV.IT;True;12,4111087;41,8938388;SCUOLA PRIMARIA;303
RMMM8CU014;201617;CENTRO;00179;H501;RMIC8CU003;VIA T. MOMMSEN 20;VIA T. MOMMSEN 20;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CU003@istruzione.it;Non Disponibile;VIA T. MOMMSEN 20;ROMA;LAZIO;SI;www.mommsen.gov.it;True;12,5266913;41,867453600000005;SCUOLA SECONDARIA I GRADO;569
RMEE8EY02P;201617;CENTRO;00172;H501;RMIC8EY00G;VIA LUCA GHINI;VIA BONAFEDE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EY00G@istruzione.it;Non Disponibile;VIA BONAFEDE95;ROMA;LAZIO;SI;www.iclucaghini.it;True;12,5823139;41,8760622;SCUOLA PRIMARIA;198
RMEE8FH029;201617;CENTRO;00128;H501;RMIC8FH006;VIA FRIGNANI;FRIGNANI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FH006@istruzione.it;Non Disponibile;VIA FRIGNANI 97;ROMA;LAZIO;SI;www.icviafrignani.it;True;12,4485645;41,7903115;SCUOLA PRIMARIA;200
RMEE8E901D;201617;CENTRO;00132;H501;RMIC8E900B;IC VIA MOTTA CAMASTRA;VIA MOTTA CAMASTRA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E900B@istruzione.it;Non Disponibile;VIA MOTTA CAMASTRA N.155/D;ROMA;LAZIO;SI;www.icmottacamastra.it;True;12,680234599999999;41,86633140000001;SCUOLA PRIMARIA;587
RMMM8GU01E;201617;CENTRO;00168;H501;RMIC8GU00D;I.C. PAOLO STEFANELLI;"""PAOLO STEFANELLI""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GU00D@istruzione.it;Non Disponibile;VIA PESTALOZZI 5;ROMA;LAZIO;SI;www.paolostefanelli.it;True;12,4256461;41,934509399999996;SCUOLA SECONDARIA I GRADO;915
RMEE8GF017;201617;CENTRO;00178;H501;RMIC8GF005;IC VIA DEL CALICE;APPIO CLAUDIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GF005@istruzione.it;Non Disponibile;VIA AMANTEA;ROMA;LAZIO;SI;ICVIADELCALICEROMA.IT;True;12,5581335;41,837370799999995;SCUOLA PRIMARIA;139
RMMM834014;201617;CENTRO;00119;H501;RMIC834003;FANELLI - F.MARINI;FANELLI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC834003@istruzione.it;Non Disponibile;VIA P. DUCATI;ROMA;LAZIO;SI;icfanellimarini.gov.it;True;12,3027087;41,76144499999999;SCUOLA SECONDARIA I GRADO;337
RMEE8EX01T;201617;CENTRO;00172;H501;RMIC8EX00Q;IC OLCESE;VIA DEL PERGOLATO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EX00Q@istruzione.it;Non Disponibile;VIA DEL PERGOLATO 112;ROMA;LAZIO;SI;www.comprensivoviaolcese.it;True;12,5803424;41,886744799999995;SCUOLA PRIMARIA;132
RMEE8GL01Q;201617;CENTRO;00166;H501;RMIC8GL00N;I.C. VIA SORISO;PAPA WOJTYLA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GL00N@istruzione.it;Non Disponibile;VIA SORISO 41;ROMA;LAZIO;SI;WWW.ICVIASORISO.GOV.IT;True;12,4086528;41,902173499999996;SCUOLA PRIMARIA;424
RMEE8FH018;201617;CENTRO;00128;H501;RMIC8FH006;VIA FRIGNANI;VIA AVOLIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FH006@istruzione.it;Non Disponibile;VIA AVOLIO 91;ROMA;LAZIO;SI;www.icviafrignani.it;True;12,4427009;41,7896195;SCUOLA PRIMARIA;153
RMEE8GU01G;201617;CENTRO;00168;H501;RMIC8GU00D;I.C. PAOLO STEFANELLI;M.G.AMICI E F.DI MEGLIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GU00D@istruzione.it;Non Disponibile;VIA BELLINGERI-VIA VERGA 2;ROMA;LAZIO;SI;WWW.paolostefanelli.it;True;12,4199957;41,93803629999999;SCUOLA PRIMARIA;300
RMEE8EY01N;201617;CENTRO;00172;H501;RMIC8EY00G;VIA LUCA GHINI;G. MARCONI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EY00G@istruzione.it;Non Disponibile;VIALE ALESSANDRINO 390;ROMA;LAZIO;SI;www.iclucaghini.it;True;12,578465;41,8780966;SCUOLA PRIMARIA;335
RMEE8B501A;201617;CENTRO;00155;H501;RMIC8B5008;"""VIA F.SANTI 65""";"""VIA F.SANTI 65""";NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B5008@istruzione.it;Non Disponibile;VIALE F. SANTI 65;ROMA;LAZIO;SI;WWW.RMICVIASANTI65.GOV.IT;True;12,5667293;41,9129737;SCUOLA PRIMARIA;420
RMMM8CH01B;201617;CENTRO;00145;H501;RMIC8CH00A;VIA S.PINCHERLE 140;VIA A. SEVERO 208;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CH00A@istruzione.it;Non Disponibile;VIA A. SEVERO 208;ROMA;LAZIO;SI;www.scuolasevero.it;True;12,48595;41,854079999999996;SCUOLA SECONDARIA I GRADO;436
RMMM8E901C;201617;CENTRO;00132;H501;RMIC8E900B;IC VIA MOTTA CAMASTRA;SMS BORGHESIANA-PANTANO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8E900B@istruzione.it;Non Disponibile;VIA ROCCAFORTE DEL GRECO N.350;ROMA;LAZIO;SI;www.icmottacamastra.it;True;12,6917715;41,8697997;SCUOLA SECONDARIA I GRADO;147
RMEE86101D;201617;CENTRO;00143;H501;RMIC86100B;I.C.INDRO MONTANELLI;ANDREA BOLTAR;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86100B@istruzione.it;Non Disponibile;P.ZZA LODOVICO CERVA 45;ROMA;LAZIO;SI;www.icmontanelli.gov.it;True;12,4885439;41,8179047;SCUOLA PRIMARIA;456
RMEE8EM03C;201617;CENTRO;00159;H501;RMIC8EM008;IC VIA C. A. CORTINA;P.ZZA B. CRIVELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EM008@istruzione.it;Non Disponibile;PIAZZA B. CRIVELLI 84;ROMA;LAZIO;SI;www.viacortinaroma.it;True;12,5516679;41,90536609999999;SCUOLA PRIMARIA;125
RMEE842025;201617;CENTRO;00149;H501;RMIC842002;NINO ROTA;L. SCIASCIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC842002@istruzione.it;Non Disponibile;VIA D. LUPATELLI 1;ROMA;LAZIO;SI;http//www.istcomprninorota.it;True;12,4546749;41,851083700000004;SCUOLA PRIMARIA;306
RMEE8CU015;201617;CENTRO;00179;H501;RMIC8CU003;VIA T. MOMMSEN 20;S.QUASIMODO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CU003@istruzione.it;Non Disponibile;VIA LATINA 550;ROMA;LAZIO;SI;www.mommsen.gov.it;True;12,5292743;41,8648086;SCUOLA PRIMARIA;398
RMEE80801L;201617;CENTRO;00153;H501;RMIC80800E;I.C. REGINA MARGHERITA;REGINA MARGHERITA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80800E@istruzione.it;Non Disponibile;VIA MADONNA DELL'ORTO 2;ROMA;LAZIO;SI;www.scuolareginamargherita.gov.it;True;12,4755781;41,88652379999999;SCUOLA PRIMARIA;270
RMEE8GF04A;201617;CENTRO;00173;H501;RMIC8GF005;IC VIA DEL CALICE;GREGNA S. ANDREA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GF005@istruzione.it;Non Disponibile;VIA DELLA SETA 8;ROMA;LAZIO;SI;icviadelcaliceroma.it;True;12,585967199999999;41,8250959;SCUOLA PRIMARIA;182
RMEE8FH04B;201617;CENTRO;00128;H501;RMIC8FH006;VIA FRIGNANI;VIA RENZINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FH006@istruzione.it;Non Disponibile;VIA RENZINI;ROMA;LAZIO;SI;www.icviafrignani.it;True;12,4436909;41,7802205;SCUOLA PRIMARIA;75
RMEE85202Q;201617;CENTRO;00133;H501;RMIC85200L;ANTONIO DE CURTIS;AURELIO POZZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC85200L@istruzione.it;Non Disponibile;VIA CASILINA 1374;ROMA;LAZIO;SI;www.icdecurtis.it;True;12,6145683;41,8624905;SCUOLA PRIMARIA;213
RMMM8BL012;201617;CENTRO;00198;H501;RMIC8BL001;ALFIERI LANTE DELLA ROVERE;V. ALFIERI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8BL001@istruzione.it;Non Disponibile;VIA SALARIA 159;ROMA;LAZIO;SI;www.alfierilantedellarovere.it;True;12,4966559;41,9173398;SCUOLA SECONDARIA I GRADO;448
RMEE8GY02X;201617;CENTRO;00148;H501;RMIC8GY00R;IC VIA ORATORIO DAMASIANO;VIA RESSI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GY00R@istruzione.it;Non Disponibile;VIA A.RESSI 50;ROMA;LAZIO;SI;WWW.ICDAMASIANO.GOV.IT;True;12,4229524;41,8460242;SCUOLA PRIMARIA;109
RMMM8EY01L;201617;CENTRO;00172;H501;RMIC8EY00G;VIA LUCA GHINI;VIA LUCA GHINI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EY00G@istruzione.it;Non Disponibile;VIA LUCA GHINI 58;ROMA;LAZIO;SI;WWW.ICLUCAGHINI.IT;True;12,5802336;41,8765671;SCUOLA SECONDARIA I GRADO;364
RMEE8B502B;201617;CENTRO;00159;H501;RMIC8B5008;"""VIA F.SANTI 65""";FABIO FILZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B5008@istruzione.it;Non Disponibile;VIA DEL FRANTOIO 46;ROMA;LAZIO;SI;WWW.VIASANTI65.GOV.IT;True;12,561833300000002;41,91147720000001;SCUOLA PRIMARIA;47
RMEE8AG01B;201617;CENTRO;00188;H501;RMIC8AG009;I. C. KAROL WOJTYLA;VIA CONCESIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8AG009@istruzione.it;Non Disponibile;VIA CONCESIO 2;ROMA;LAZIO;SI;www.istitutocomprensivoKarolWojtyla.it;True;12,4856;42,00447;SCUOLA PRIMARIA;461
RMEE8E903G;201617;CENTRO;00132;H501;RMIC8E900B;IC VIA MOTTA CAMASTRA;MOTTA CAMASTRA 2;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E900B@istruzione.it;Non Disponibile;VIA MOTTA CAMASTRA 155/F;ROMA;LAZIO;SI;www.icmottacamastra.it;True;12,680234599999999;41,86633140000001;SCUOLA PRIMARIA;107
RMEE86103G;201617;CENTRO;00143;H501;RMIC86100B;I.C.INDRO MONTANELLI;TOSI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC86100B@istruzione.it;Non Disponibile;VIA DEI CORAZZIERI 110;ROMA;LAZIO;SI;www.icmontanelli.gov.it;True;12,4851496;41,8242243;SCUOLA PRIMARIA;256
RMEE8EM02B;201617;CENTRO;00159;H501;RMIC8EM008;IC VIA C. A. CORTINA;VIA SATTA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EM008@istruzione.it;Non Disponibile;VIA SATTA 84;ROMA;LAZIO;SI;www.icviacortinaroma.it;True;12,551630699999999;41,904377200000006;SCUOLA PRIMARIA;40
RMMM842013;201617;CENTRO;00149;H501;RMIC842002;NINO ROTA;NINO ROTA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC842002@istruzione.it;Non Disponibile;VIA F. S. BENUCCI 32;ROMA;LAZIO;SI;http//www.istcomprninorota.it;True;12,4509189;41,8514323;SCUOLA SECONDARIA I GRADO;649
RMEE80803P;201617;CENTRO;00153;H501;RMIC80800E;I.C. REGINA MARGHERITA;BADINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80800E@istruzione.it;Non Disponibile;P.ZZA SANT'ALESSIO 34;ROMA;LAZIO;SI;ww.scuolareginamargherita.gov.it;True;12,479438900000002;41,8834342;SCUOLA PRIMARIA;218
RMEE8CU026;201617;CENTRO;00182;H501;RMIC8CU003;VIA T. MOMMSEN 20;VERDI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CU003@istruzione.it;Non Disponibile;VIA GELA 22;ROMA;LAZIO;SI;www.mommsen.gov.it;True;12,5203781;41,878548200000004;SCUOLA PRIMARIA;215
RMEE8GF039;201617;CENTRO;00178;H501;RMIC8GF005;IC VIA DEL CALICE;LA NOSTRA SCUOLA SC. SPECIALE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GF005@istruzione.it;Non Disponibile;VIA ACERENZA 35;ROMA;LAZIO;SI;icviadelcaliceroma.it;True;12,552999999999999;41,8403;SCUOLA PRIMARIA;15
RMEE818017;201617;CENTRO;00186;H501;RMIC818005;"""ENNIO QUIRINO VISCONTI""";RUSPOLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC818005@istruzione.it;Non Disponibile;VIA GESU' E MARIA 28;ROMA;LAZIO;SI;www.icvisconti.gov.it;True;12,478441199999999;41,908328000000004;SCUOLA PRIMARIA;89
RMEE8FH03A;201617;CENTRO;00128;H501;RMIC8FH006;VIA FRIGNANI;VIA RENZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FH006@istruzione.it;Non Disponibile;VIA RENZI;ROMA;LAZIO;SI;www.icviafrignani.it;True;12,443147900000001;41,7839245;SCUOLA PRIMARIA;133
RMEE8EY03Q;201617;CENTRO;00172;H501;RMIC8EY00G;VIA LUCA GHINI;VIA DEI SALICI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EY00G@istruzione.it;Non Disponibile;VIA DEI SALICI 27;ROMA;LAZIO;SI;www.iclucaghini.it;True;12,5730413;41,8758357;SCUOLA PRIMARIA;103
RMMM85201N;201617;CENTRO;00133;H501;RMIC85200L;ANTONIO DE CURTIS;ANTONIO DE CURTIS;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC85200L@istruzione.it;Non Disponibile;VIA TENUTA DI TORRENOVA 130;ROMA;LAZIO;SI;www.icdecurtis.gov.it;True;12,6197149;41,8584136;SCUOLA SECONDARIA I GRADO;273
RMEE841018;201617;CENTRO;00126;H501;RMIC841006;I.C.GIOVANNI PAOLO II;VIALE RUSPOLI 80;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC841006@istruzione.it;Non Disponibile;VIALE RUSPOLI 80;ROMA;LAZIO;SI;wwwicgiovannipaoloii.gov.it;True;12,344728300000002;41,785526000000004;SCUOLA PRIMARIA;416
RMMM81701A;201617;CENTRO;00184;H501;RMIC817009;VIA GUICCIARDINI 8;VIA BONGHI30;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC817009@istruzione.it;Non Disponibile;VIA BONGHI 30;ROMA;LAZIO;SI;icguicciardini.it;True;12,500552800000001;41,890505499999996;SCUOLA SECONDARIA I GRADO;385
RMMM8CP01G;201617;CENTRO;00132;H501;RMIC8CP00E;IC CASTELVERDE;VIA CITTA S.ANGELO 31;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CP00E@istruzione.it;Non Disponibile;VIA CITTA S.ANGELO 31;ROMA;LAZIO;SI;iccastelverderoma.it;True;12,69282;41,90748;SCUOLA SECONDARIA I GRADO;330
RMEE819013;201617;CENTRO;00187;H501;RMIC819001;REGINA ELENA;REGINA ELENA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC819001@istruzione.it;Non Disponibile;VIA PUGLIE 6;ROMA;LAZIO;SI;www.icreginaelena.it;True;12,495137800000002;41,910091200000004;SCUOLA PRIMARIA;280
RMMM8CN01X;201617;CENTRO;00132;H501;RMIC8CN00V;"IC ""SAN VITTORINO-CORCOLLE""";VIA CANTIANO 131;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CN00V@istruzione.it;Non Disponibile;VIA CANTIANO 131;ROMA;LAZIO;SI;www.icsanvittorinocorcolle.it;True;12,7278957;41,9122217;SCUOLA SECONDARIA I GRADO;282
RMEE8GK021;201617;CENTRO;00167;H501;RMIC8GK00T;I.C. LARGO S.PIO V;CLEMENTINA PERONE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GK00T@istruzione.it;Non Disponibile;VIA CARDINALE OREGLIA 48;ROMA;LAZIO;SI;www.comprensivosanpiov.it;True;12,4241022;41,904331299999996;SCUOLA PRIMARIA;354
RMEE85201P;201617;CENTRO;00133;H501;RMIC85200L;ANTONIO DE CURTIS;GALILEO GALILEI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC85200L@istruzione.it;Non Disponibile;VIA TENUTA DI TORRENOVA 128;ROMA;LAZIO;SI;www.icdecurtis.gov.it;True;12,6195642;41,8573178;SCUOLA PRIMARIA;200
RMMM8GK01V;201617;CENTRO;00165;H501;RMIC8GK00T;I.C. LARGO S.PIO V;BRAMANTE;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GK00T@istruzione.it;Non Disponibile;L.GO S.PIO V 20;ROMA;LAZIO;SI;WWW.COMPRENSIVOSANPIOV.IT;True;12,431869;41,8964586;SCUOLA SECONDARIA I GRADO;623
RMMM819012;201617;CENTRO;00187;H501;RMIC819001;REGINA ELENA;BUONARROTI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC819001@istruzione.it;Non Disponibile;VIA PUGLIE 31;ROMA;LAZIO;SI;www.icreginaelena.it;True;12,495337;41,910188299999994;SCUOLA SECONDARIA I GRADO;300
RMEE8GK01X;201617;CENTRO;00165;H501;RMIC8GK00T;I.C. LARGO S.PIO V;VITTORIO ALFIERI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GK00T@istruzione.it;Non Disponibile;LARGO SAN PIO V 21;ROMA;LAZIO;SI;www.comprensivosanpiov.it;True;12,43175;41,896390000000004;SCUOLA PRIMARIA;538
RMEE8GM02L;201617;CENTRO;00166;H501;RMIC8GM00D;IC VIA CASALOTTI 259;VIA CASALOTTI 259;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GM00D@istruzione.it;Non Disponibile;VIA CASALOTTI 259;ROMA;LAZIO;SI;www.iccasalotti.it;True;12,3645537;41,9143766;SCUOLA PRIMARIA;541
