CODICESCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat
MIEE809021;201617;NORD OVEST;20141;F205;MIIC80900T;"IC ""E. MORANTE""/MILANO";MI/BOGNETTI AGGR. SMS HEINE;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC80900T@istruzione.it;Non Disponibile;VIA BOGNETTI N.15;MILANO;LOMBARDIA;SI;www.icselsamorante.it;True;9,1902327;45,43788
MIEE8D4017;201617;NORD OVEST;20132;F205;MIIC8D4005;I.C. VIA MANIAGO/MILANO;"SCUOLA PRIMARIA ""E. FERMI""";NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8D4005@istruzione.it;Non Disponibile;VIA CARNIA 32;MILANO;LOMBARDIA;SI;http//www.icsbuzzati.gov.it;True;9,2364067;45,4951517
MISL020003;201617;NORD OVEST;20127;F205;MISL020003;"LICEO ARTISTICO ""CARAVAGGIO""";"LICEO ARTISTICO ""CARAVAGGIO""";NORMALE;MILANO;LICEO ARTISTICO;SI;Non Disponibile;MISL020003@istruzione.it;misl020003@pec.istruzione.it;VIA PRINETTI 47;MILANO;LOMBARDIA;SI;liceocaravaggio.com;True;9,2331037;45,4992691
MIEE8C6029;201617;NORD OVEST;20151;F205;MIIC8C6006;"IC ""VIA PARETO""/MILANO";VIA PARETO - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C6006@istruzione.it;Non Disponibile;VIA PARETO 26;MILANO;LOMBARDIA;SI;www.icspareto.gov.it;True;9,1259863;45,5027588
MIMM8D4016;201617;NORD OVEST;20134;F205;MIIC8D4005;I.C. VIA MANIAGO/MILANO;BUZZATI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8D4005@istruzione.it;Non Disponibile;VIA MANIAGO30;MILANO;LOMBARDIA;SI;www.icsbuzzati.gov.it;True;9,2397654;45,48937189999999
MISL03000N;201617;NORD OVEST;20149;F205;MISL03000N;U.BOCCIONI;U.BOCCIONI;NORMALE;MILANO;LICEO ARTISTICO;SI;Non Disponibile;MISL03000N@istruzione.it;misl03000n@pec.istruzione.it;PIAZZALE ARDUINO N.4;MILANO;LOMBARDIA;SI;www.liceoartisticoboccioni.gov.it;True;9,150758399999999;45,4780944
MIEE8C6018;201617;NORD OVEST;20151;F205;MIIC8C6006;"IC ""VIA PARETO""/MILANO";VIA MAGREGLIO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C6006@istruzione.it;Non Disponibile;VIA MAGREGLIO 1;MILANO;LOMBARDIA;SI;www.icspareto.gov.it;True;9,132437;45,4962147
MIEE8B4023;201617;NORD OVEST;20124;F205;MIIC8B400X;IC LUIGI GALVANI/MILANO;LUIGI GALVANI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8B400X@istruzione.it;Non Disponibile;VIA GALVANI 7;MILANO;LOMBARDIA;SI;ww.icgalvani.gov.it;True;9,2000918;45,4857805
MIMM8DS01E;201617;NORD OVEST;20153;F205;MIIC8DS00D;IC PRIMO LEVI/MILANO;PRIMO LEVI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DS00D@istruzione.it;Non Disponibile;VIA PISTOIA 30;MILANO;LOMBARDIA;SI;http//icsprimolevi.gov.it;True;9,0894982;45,4624786
MIPS03601R;201617;NORD OVEST;20161;F205;MIIS03600A;"""VILFREDO FEDERICO PARETO""";"""VILFREDO FEDERICO PARETO""";NORMALE;MILANO;LICEO SCIENTIFICO;NO;Non Disponibile;MIIS03600A@istruzione.it;Non Disponibile;VIA LITTA MODIGNANI 55;MILANO;LOMBARDIA;SI;www.iispareto.it;True;9,1599871;45,52239369999999
MIEE8D4028;201617;NORD OVEST;20134;F205;MIIC8D4005;I.C. VIA MANIAGO/MILANO;SCUOLA PRIMARIA B.MUNARI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8D4005@istruzione.it;Non Disponibile;VIA FELTRE 68/1;MILANO;LOMBARDIA;SI;icsbuzzati.gov.it;True;9,2443742;45,4911041
MISL01000C;201617;NORD OVEST;20129;F205;MISL01000C;LICEO ARTISTICO STATALE DI BRERA;LICEO ARTISTICO STATALE DI BRERA;NORMALE;MILANO;LICEO ARTISTICO;SI;Non Disponibile;MISL01000C@istruzione.it;misl01000c@pec.istruzione.it;VIA HAJECH 27;MILANO;LOMBARDIA;SI;liceoartisticodibrera.com;True;9,218310899999999;45,4646013
MIEE8CV019;201617;NORD OVEST;20128;F205;MIIC8CV007;IC PAOLO E LARISSA PINI/MILANO;PAOLO E LARISSA PINI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CV007@istruzione.it;Non Disponibile;VIA STEFANARDO VIMERCATE14;MILANO;LOMBARDIA;SI;www.icspini.net;True;9,2263294;45,5063487
MIMM8C6017;201617;NORD OVEST;20151;F205;MIIC8C6006;"IC ""VIA PARETO""/MILANO";VIA GALLARATE 15;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8C6006@istruzione.it;Non Disponibile;VIA GALLARATE 15;MILANO;LOMBARDIA;SI;www.icspareto.gov.it;True;9,1409067;45,4938093
MITD03601L;201617;NORD OVEST;20161;F205;MIIS03600A;"""VILFREDO FEDERICO PARETO""";"""VILFREDO FEDERICO PARETO""";NORMALE;MILANO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;MIIS03600A@istruzione.it;Non Disponibile;VIA LITTA MODIGNANI 55;MILANO;LOMBARDIA;SI;www.iispareto.it;True;9,1599871;45,52239369999999
MITF070009;201617;NORD OVEST;20136;F205;MITF070009;FELTRINELLI;FELTRINELLI;NORMALE;MILANO;ISTITUTO TECNICO INDUSTRIALE;SI;Non Disponibile;MITF070009@istruzione.it;mitf070009@pec.istruzione.it;PIAZZA TITO LUCREZIO CARO8;MILANO;LOMBARDIA;SI;www.itisfeltrinelli.gov.it;True;9,183334;45,4485196
MIMM8CV018;201617;NORD OVEST;20128;F205;MIIC8CV007;IC PAOLO E LARISSA PINI/MILANO;TREVISANI - SCAETTA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CV007@istruzione.it;Non Disponibile;VIA CESALPINO 40;MILANO;LOMBARDIA;SI;www.icspini.net;True;9,2316559;45,507468
MIMM8F101X;201617;NORD OVEST;20147;F205;MIIC8F100V;F.S. CABRINI;E. DE MARCHI JUNIOR - T. GULLI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8F100V@istruzione.it;Non Disponibile;VIA CRIMEA 22;MILANO;LOMBARDIA;SI;wwwdemarchi-gulli.gov.it;True;9,1302427;45,4610594
MIPS03000R;201617;NORD OVEST;20122;F205;MIPS03000R;LEONARDO DA VINCI;LEONARDO DA VINCI;NORMALE;MILANO;LICEO SCIENTIFICO;SI;Non Disponibile;MIPS03000R@istruzione.it;mips03000r@pec.istruzione.it;VIA OTTORINO RESPIGHI5;MILANO;LOMBARDIA;SI;http//www.lsdavincimilano.eu;True;9,2024776;45,46308750000001
MITF11000E;201617;NORD OVEST;20132;F205;MITF11000E;ITI MOLINARI;ITI MOLINARI;NORMALE;MILANO;ISTITUTO TECNICO INDUSTRIALE;SI;Non Disponibile;MITF11000E@istruzione.it;mitf11000e@pec.istruzione.it;VIA CRESCENZAGO 110;MILANO;LOMBARDIA;SI;www.itt-ettoremolinari.gov.it;True;9,239955700000001;45,4965574
MIEE8CV03E;201617;NORD OVEST;20128;F205;MIIC8CV007;IC PAOLO E LARISSA PINI/MILANO;MARTIRI DI GORLA;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CV007@istruzione.it;Non Disponibile;VIA CESALPINO 38;MILANO;LOMBARDIA;SI;www.icspini.net;True;9,2324076;45,50775489999999
MIMM8DU016;201617;NORD OVEST;20139;F205;MIIC8DU005;IC R.PEZZANI/MILANO;VIA MARTINENGO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DU005@istruzione.it;Non Disponibile;VIA MARTINENGO 34/6;MILANO;LOMBARDIA;SI;www.icpezzani.it;True;9,2277729;45,4426327
MIPS08000T;201617;NORD OVEST;20124;F205;MIPS08000T;VOLTA;VOLTA;NORMALE;MILANO;LICEO SCIENTIFICO;SI;Non Disponibile;MIPS08000T@istruzione.it;mips08000t@pec.istruzione.it;VIA BENEDETTO MARCELLO7;MILANO;LOMBARDIA;SI;www.liceovolta.it;True;9,2063025;45,4796217
MIPS070007;201617;NORD OVEST;20148;F205;MIPS070007;VITTORIO VENETO;VITTORIO VENETO;NORMALE;MILANO;LICEO SCIENTIFICO;SI;Non Disponibile;MIPS070007@istruzione.it;mips070007@pec.istruzione.it;VIA DE VINCENTI 7;MILANO;LOMBARDIA;SI;www.liceovittorioveneto.it;True;9,141598;45,4774159
MITE01000V;201617;NORD OVEST;20132;F205;MITE01000V;"""GIULIO NATTA""";"""GIULIO NATTA""";NORMALE;MILANO;ISTITUTO TECNICO PER ATTIVITA' SOCIALI (GIA' ITF);SI;Non Disponibile;MITE01000V@istruzione.it;mite01000v@pec.istruzione.it;VIA DON GIOVANNI CALABRIA16;MILANO;LOMBARDIA;SI;www.itasnatta.it;True;9,2419262;45,4993466
MIEE8CV02A;201617;NORD OVEST;20126;F205;MIIC8CV007;IC PAOLO E LARISSA PINI/MILANO;F.CRISPI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CV007@istruzione.it;Non Disponibile;VIA SANT'ERLEMBARDO 4;MILANO;LOMBARDIA;SI;www.icspini.net;True;9,219619999999999;45,5050232
MIEE8DU028;201617;NORD OVEST;20139;F205;MIIC8DU005;IC R.PEZZANI/MILANO;VIA PUGLIE;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DU005@istruzione.it;Non Disponibile;VIA PUGLIE 4;MILANO;LOMBARDIA;SI;www.icpezzani.it;True;9,22428;45,44476
MIMM8FV017;201617;NORD OVEST;20142;F205;MIIC8FV006;I.C VIA PALMIERI - MILANO;PERTINI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8FV006@istruzione.it;Non Disponibile;VIA BOIFAVA 52;MILANO;LOMBARDIA;SI;www.icviapalmieri.gov.it;True;9,1730358;45,4268796
MIEE80901X;201617;NORD OVEST;20141;F205;MIIC80900T;"IC ""E. MORANTE""/MILANO";ANTONINI AGGR. SMS HEINE-MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC80900T@istruzione.it;Non Disponibile;VIA ANTONINI 50;MILANO;LOMBARDIA;SI;www.icselsamorante.it;True;9,1949252;45,4369909
MIMM8CW014;201617;NORD OVEST;20131;F205;MIIC8CW003;IC Q.DI VONA-TITO SPERI/MILANO;QUINTINO DI VONA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CW003@istruzione.it;Non Disponibile;VIA ANTONIO SACCHINI 34;MILANO;LOMBARDIA;SI;www.divonasperi.it;True;9,2202608;45,4867432
MIEE8DS01G;201617;NORD OVEST;20153;F205;MIIC8DS00D;IC PRIMO LEVI/MILANO;CARLO ZIMA E ANITA GARIBALDI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DS00D@istruzione.it;Non Disponibile;VIA ANSELMO DA BAGGIO 60;MILANO;LOMBARDIA;SI;http//icsprimolevimilano.gov.it;True;9,087229299999999;45,4640721
MIMM8F201Q;201617;NORD OVEST;20145;F205;MIIC8F200P;I.C. VIA LINNEO/MILANO;VIA MOSCATI-MAMELI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8F200P@istruzione.it;Non Disponibile;VIA C.LINNEO 2;MILANO;LOMBARDIA;SI;www.icvialinneo.gov.it;True;9,1633795;45,4778569
MIRA03601A;201617;NORD OVEST;20161;F205;MIIS03600A;"""VILFREDO FEDERICO PARETO""";"I.P.A.A. (SEZ.AS.) ""V. F. PARETO""";NORMALE;MILANO;IST PROF PER L'AGRICOLTURA E L'AMBIENTE;NO;Non Disponibile;MIIS03600A@istruzione.it;Non Disponibile;VIA LITTA MODIGNANI 55;MILANO;LOMBARDIA;SI;www.iispareto.it;True;9,1599871;45,52239369999999
MIEE8F202T;201617;NORD OVEST;20154;F205;MIIC8F200P;I.C. VIA LINNEO/MILANO;P.MOSCATI E B.M.SFORZA;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8F200P@istruzione.it;Non Disponibile;VIA MOSCATI 1;MILANO;LOMBARDIA;SI;www.icvialinneo.gov.it;True;9,1692365;45,4788481
MITF10101R;201617;NORD OVEST;20142;F205;MIIS101008;TORRICELLI;TORRICELLI;NORMALE;MILANO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;MIIS101008@istruzione.it;Non Disponibile;VIA U. DINI 7;MILANO;LOMBARDIA;SI;www.torricelli.it;True;9,179872699999999;45,4292374
MIEE8B4012;201617;NORD OVEST;20123;F205;MIIC8B400X;IC LUIGI GALVANI/MILANO;M.DI SAVOIA E C.BORROMEO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8B400X@istruzione.it;Non Disponibile;VIA FELICE CASATI 6;MILANO;LOMBARDIA;SI;ww.icgalvani.gov.it;True;9,2069964;45,4772624
MIPS10101P;201617;NORD OVEST;20142;F205;MIIS101008;TORRICELLI;EVANGELISTA TORRICELLI;NORMALE;MILANO;LICEO SCIENTIFICO;NO;Non Disponibile;MIIS101008@istruzione.it;Non Disponibile;VIA ULISSE DINI 7;MILANO;LOMBARDIA;SI;www.torricellimi.gov.it;True;9,179872699999999;45,4292374
MIMM8B4011;201617;NORD OVEST;20124;F205;MIIC8B400X;IC LUIGI GALVANI/MILANO;S.M.S. S.GREGORIO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8B400X@istruzione.it;Non Disponibile;VIA SAN GREGORIO 5;MILANO;LOMBARDIA;SI;ww.icgalvani.gov.it;True;9,2072208;45,4780814
MIEE8F1011;201617;NORD OVEST;20147;F205;MIIC8F100V;F.S. CABRINI;F.S.CABRINI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8F100V@istruzione.it;Non Disponibile;VIA DELLE FORZE ARMATE 65;MILANO;LOMBARDIA;SI;www.icscabrini.gov.it;True;9,1297199;45,4628494
MIMM8C501B;201617;NORD OVEST;20148;F205;MIIC8C500A;IC S.GIUSEPPE CALASANZIO/MILANO;NEGRI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8C500A@istruzione.it;Non Disponibile;PIAZZA AXUM 5;MILANO;LOMBARDIA;SI;www.istitutocalasanzio.it;True;9,1231485;45,4758326
MIEE8B9015;201617;NORD OVEST;20135;F205;MIIC8B9003;IC E.MOROSINI E B.SAVOIA/MILANO;E.MOROSINI E B.SAVOIA-MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8B9003@istruzione.it;Non Disponibile;VIA MOROSINI 11 13;MILANO;LOMBARDIA;SI;www.icmorosinimanara.GOV.it;True;9,2114327;45,4602701
MIEE8DW01V;201617;NORD OVEST;20133;F205;MIIC8DW00R;I.C. VIA DE ANDREIS /MILANO;S.QUASIMODO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DW00R@istruzione.it;Non Disponibile;VIA MEZZOFANTI 23;MILANO;LOMBARDIA;SI;www.icdeandreismilano.gov.it;True;9,2345077;45,4647679
MIEE8CW015;201617;NORD OVEST;20131;F205;MIIC8CW003;IC Q.DI VONA-TITO SPERI/MILANO;TITO SPERI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CW003@istruzione.it;Non Disponibile;VIA PORPORA 11;MILANO;LOMBARDIA;SI;www.divonasperi.it;True;9,2206458;45,4861587
MIMM8D101P;201617;NORD OVEST;20155;F205;MIIC8D100N;IC RINNOVATA PIZZIGONI/MILANO;PUECHER;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8D100N@istruzione.it;Non Disponibile;VIA CASTELLINO DA CASTELLO 9;MILANO;LOMBARDIA;SI;www.scuolarinnovata.it;True;9,158059999999999;45,4961975
MIPS09901X;201617;NORD OVEST;20124;F205;MIIS09900D;SCHIAPARELLI-GRAMSCI;SCHIAPARELLI-GRAMSCI;NORMALE;MILANO;LICEO SCIENTIFICO;NO;Non Disponibile;MIIS09900D@istruzione.it;Non Disponibile;VIA SETTEMBRINI 4;MILANO;LOMBARDIA;SI;www.schiaparelligramsci.it;True;9,204845599999999;45,4805104
MIEE8DA01Q;201617;NORD OVEST;20146;F205;MIIC8DA00N;LEONE TOLSTOJ;VIA ZUARA 9/MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DA00N@istruzione.it;Non Disponibile;VIA ZUARA 9;MILANO;LOMBARDIA;SI;icsviazuara.org;True;9,1494301;45,4569254
MIEE8FX021;201617;NORD OVEST;20144;F205;MIIC8FX00T;I.C. VIA MOISE' LORIA;VIA FOPPETTE;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FX00T@istruzione.it;Non Disponibile;VIA FOPPETTE 1;MILANO;LOMBARDIA;SI;www.icsmoiseloria.gov.it;True;9,1565815;45,4513988
MIEE8DW031;201617;NORD OVEST;20138;F205;MIIC8DW00R;I.C. VIA DE ANDREIS /MILANO;VIA DEC.AL VALOR CIVILE;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DW00R@istruzione.it;Non Disponibile;VIA DEC.AL VALOR CIVILE 10;MILANO;LOMBARDIA;SI;www.icdeandreismilano.gov.it;True;9,2417991;45,4601602
MIRC102013;201617;NORD OVEST;20154;F205;MIIS102004;DANIELE MARIGNONI - MARCO POLO;DANIELE MARIGNONI - MARCO POLO;NORMALE;MILANO;IST PROF PER I SERVIZI COMMERCIALI;NO;Non Disponibile;MIIS102004@istruzione.it;Non Disponibile;VIA MELZI D'ERIL 9;MILANO;LOMBARDIA;SI;www.marignonipolo.gov.it;True;9,1732792;45,4781245
MITN102018;201617;NORD OVEST;20154;F205;MIIS102004;DANIELE MARIGNONI - MARCO POLO;DANIELE MARIGNONI-MARCO POLO;NORMALE;MILANO;ISTITUTO TECNICO PER IL TURISMO;NO;Non Disponibile;MIIS102004@istruzione.it;Non Disponibile;VIA MELZI D'ERIL 9;MILANO;LOMBARDIA;SI;www.marignonipolo.gov.it;True;9,1732792;45,4781245
MIEE8FX01X;201617;NORD OVEST;20144;F205;MIIC8FX00T;I.C. VIA MOISE' LORIA;G.OBERDAN E C.A.PORZI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FX00T@istruzione.it;Non Disponibile;VIA BERGOGNONE 2 /4;MILANO;LOMBARDIA;SI;WWW.icsmoiseloria.gov.it;True;9,161693;45,4565736
MIMM8DA01P;201617;NORD OVEST;20146;F205;MIIC8DA00N;LEONE TOLSTOJ;VIA ZUARA 7/MILANO;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8DA00N@istruzione.it;Non Disponibile;VIA ZUARA 7;MILANO;LOMBARDIA;SI;ICSTOLSTOJ.gov.it;True;9,150105;45,4564044
MIEE8C502D;201617;NORD OVEST;20148;F205;MIIC8C500A;IC S.GIUSEPPE CALASANZIO/MILANO;G.L.RADICE - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C500A@istruzione.it;Non Disponibile;VIA PARAVIA 83;MILANO;LOMBARDIA;SI;www.istitutocalasanzio.it;True;9,1356343;45,4745889
MIEE8DW02X;201617;NORD OVEST;20137;F205;MIIC8DW00R;I.C. VIA DE ANDREIS /MILANO;""" DOSSO VERDE """;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DW00R@istruzione.it;Non Disponibile;VIALE CORSICA82 / MILANO;MILANO;LOMBARDIA;SI;www.icdeandreismilano.gov.it;True;9,2343338;45,4619639
MIEE8CE02D;201617;NORD OVEST;20123;F205;MIIC8CE00A;"IC ""G. PASCOLI""/MILANO";F.LLI RUFFINI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CE00A@istruzione.it;Non Disponibile;VIA RUFFINI 4/6;MILANO;LOMBARDIA;SI;www.ics.pascoli.it;True;9,1700351;45,4668889
MIEE8C501C;201617;NORD OVEST;20148;F205;MIIC8C500A;IC S.GIUSEPPE CALASANZIO/MILANO;S. GIUSEPPE CALASANZIO-MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C500A@istruzione.it;Non Disponibile;VIA DON GNOCCHI 25;MILANO;LOMBARDIA;SI;www.istitutocalasanzio.it;True;9,1257012;45,4727602
MIPS05401A;201617;NORD OVEST;20162;F205;MIIS05400X;GALVANI;GALVANI;NORMALE;MILANO;LICEO SCIENTIFICO;NO;Non Disponibile;MIIS05400X@istruzione.it;Non Disponibile;VIA GATTI 14;MILANO;LOMBARDIA;SI;www.istitutogalvani.gov.it;True;9,189863599999999;45,5068634
MIEE8DA02R;201617;NORD OVEST;20146;F205;MIIC8DA00N;LEONE TOLSTOJ;VIA SCROSATI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8DA00N@istruzione.it;Non Disponibile;VIA SCROSATI 3;MILANO;LOMBARDIA;SI;icsviazuara.org;True;9,1399399;45,4536272
MIMM8FX01V;201617;NORD OVEST;20144;F205;MIIC8FX00T;I.C. VIA MOISE' LORIA;CARLO PORTA;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8FX00T@istruzione.it;Non Disponibile;VIA MOISE' LORIA 37;MILANO;LOMBARDIA;SI;www.icsmoiseloria.gov.it;True;9,1583658;45,4576515
MIEE8CE01C;201617;NORD OVEST;20145;F205;MIIC8CE00A;"IC ""G. PASCOLI""/MILANO";G.PASCOLI - MILANO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8CE00A@istruzione.it;Non Disponibile;VIA RASORI 19;MILANO;LOMBARDIA;SI;www.icspascoli.it;True;9,1613282;45,4677853
MIEE8C504G;201617;NORD OVEST;20148;F205;MIIC8C500A;IC S.GIUSEPPE CALASANZIO/MILANO;PRO JUVENTUTE IST DON GNOCCHI;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C500A@istruzione.it;Non Disponibile;VIA GOZZADINI 7;MILANO;LOMBARDIA;SI;http//www.axum5milano.it/;True;9,1302367;45,472849
MIMM8CD01G;201617;NORD OVEST;20136;F205;MIIC8CD00E;IC P.THOUAR E L.GONZAGA/MILANO;TABACCHI;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CD00E@istruzione.it;Non Disponibile;VIA TABACCHI 15 /A;MILANO;LOMBARDIA;SI;www.thouar-gonzaga.it;True;9,182248999999999;45,4483974
MIMM8CT01V;201617;NORD OVEST;20162;F205;MIIC8CT00T;IC VITTORIO LOCCHI/MILANO;CASSINIS;NORMALE;MILANO;SCUOLA PRIMO GRADO;NO;Non Disponibile;MIIC8CT00T@istruzione.it;Non Disponibile;VIA HERMADA 18;MILANO;LOMBARDIA;SI;www.istitutocomprensivolocchi.it;True;9,1876742;45,5143742
MIEE8C503E;201617;NORD OVEST;20156;F205;MIIC8C500A;IC S.GIUSEPPE CALASANZIO/MILANO;VIA MONTE BALDO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8C500A@istruzione.it;Non Disponibile;VIA MONTE BALDO 11;MILANO;LOMBARDIA;SI;www.istitutocalasanzio.it;True;9,11919;45,47562
MITF05401C;201617;NORD OVEST;20162;F205;MIIS05400X;GALVANI;GALVANI;NORMALE;MILANO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;MIIS05400X@istruzione.it;Non Disponibile;VIA GATTI14;MILANO;LOMBARDIA;SI;www.istitutogalvani.gov.it;True;9,189863599999999;45,5068634
MIEE8FY01Q;201617;NORD OVEST;20146;F205;MIIC8FY00N;I.C VIA VESPRI SICILIANI/MILANO;NAZARIO SAURO;NORMALE;MILANO;SCUOLA PRIMARIA;NO;Non Disponibile;MIIC8FY00N@istruzione.it;Non Disponibile;VIA VESPRI SICILIANI 75;MILANO;LOMBARDIA;SI;www.icsvespri.gov.it;True;9,1425165;45,4505142
MIRC074014;201617;NORD OVEST;20157;F205;MIIS074005;MARELLI;"IST PROF SERV COMM E PUBBL ""M.DUDOVICH""";NORMALE;MILANO;IST PROF PER I SERVIZI COMMERCIALI;NO;Non Disponibile;MIIS074005@istruzione.it;Non Disponibile;VIA AMORETTI63;MILANO;LOMBARDIA;SI;www.marellidudovich.gov.it;True;9,142427399999999;45,5207516
MIPS05701T;201617;NORD OVEST;20144;F205;MIIS05700B;NICOLA MORESCHI;N. MORESCHI;NORMALE;MILANO;LICEO SCIENTIFICO;NO;Non Disponibile;MIIS05700B@istruzione.it;Non Disponibile;VIALE SAN MICHELE DEL CARSO 25;MILANO;LOMBARDIA;SI;istitutomoreschi.it;True;9,1640676;45,4627709
MITF077015;201617;NORD OVEST;20148;F205;MIIS07700L;G. GALILEI - R. LUXEMBURG;GALILEI;NORMALE;MILANO;ISTITUTO TECNICO INDUSTRIALE;NO;Non Disponibile;MIIS07700L@istruzione.it;Non Disponibile;VIA PARAVIA 31;MILANO;LOMBARDIA;SI;www.galileimilano.it;True;9,1308565;45,4714821
MIAA82002E;201617;NORD OVEST;20152;F205;MIIC82000L;IC BRUNO MUNARI/ MILANO;VIA MUGGIANO;NORMALE;MILANO;SCUOLA INFANZIA;NO;Non Disponibile;MIIC82000L@istruzione.it;Non Disponibile;VIA MUGGIANO;MILANO;LOMBARDIA;SI;www.icbrunomunari.gov.it;True;9,072607999999999;45,4495404
MI1A15200B;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SULMONA9;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE28@comune.milano.it;Non Disponibile;VIA SULMONA9;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,2263916;45,4449429
MI1A13000E;201617;NORD OVEST;20100;F205;;;SCUOLA DELL'INFANZIA COMUNALE VIA SALERNO5;;MILANO;SCUOLA INFANZIA NON STATALE;;;ED.InfanziaUE43@comune.milano.it;Non Disponibile;VIA SALERNO5;MILANO;LOMBARDIA;SI;Non Disponibile;False;9,148330999999999;45,4382218
