CODICESCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat
TO1A302004;201617;NORD OVEST;10151;L219;;;AL BOSCHETTO;;TORINO;SCUOLA INFANZIA NON STATALE;;;info@alboschetto.org;Non Disponibile;V.VAL DELLA TORRE 61;TORINO;PIEMONTE;SI;Non Disponibile;False;7,657329900000001;45,09383510000001
TO1A07800P;201617;NORD OVEST;10137;L219;;;RUBINO 82;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmrubino@comune.torino.it;Non Disponibile;V.RUBINO 82;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6219512;45,03946699999999
TO1E02200L;201617;NORD OVEST;10123;L219;;;COLLEGIO SAN GIUSEPPE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;direzione@collegiosangiuseppe.it;Non Disponibile;VIA SAN FRANCESCO DA PAOLA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,686222;45,06354049999999
TO1A5L500C;201617;NORD OVEST;10136;L219;;;MOBY DICK;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA ADA NEGRI8;TORINO;PIEMONTE;SI;Non Disponibile;False;7,643868499999999;45,0518657
TO1E05200C;201617;NORD OVEST;10143;L219;;;M. MONTESSORI;;TORINO;SCUOLA PRIMARIA NON STATALE;;;info@scuolamontessori.it;Non Disponibile;VIA MIGLIARA 7;TORINO;PIEMONTE;SI;www.scuolamontessori.it;False;7,6590957;45,0792503
TOPM035001;201617;NORD OVEST;10152;L219;;;M.AUSILIATRICE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria.liceo@liceoausiliatrice.it;segreteriato27@pec.fma-ipi.it;P.ZA M.AUSILIATRICE 27;TORINO;PIEMONTE;SI;www.liceoausiliatrice.it;False;7,675251599999999;45,0802609
TO1E040006;201617;NORD OVEST;10136;L219;;;SOCIALE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;INFO@ISTITUTOSOCIALE.IT;Non Disponibile;CORSO SIRACUSA 10;TORINO;PIEMONTE;SI;www.istitutosociale.it;False;7,633800099999999;45,0547467
TO1A290003;201617;NORD OVEST;10137;L219;;;ENFANTS PARADISE;;TORINO;SCUOLA INFANZIA NON STATALE;;;ENFANTS.PARADISE@LIBERO.IT;Non Disponibile;V.RUBINO 77/A;TORINO;PIEMONTE;SI;www.enfantsparadise.it;False;7,6194618;45,0382143
TO1A296002;201617;NORD OVEST;10154;L219;;;ANCINA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V. ANCINA 29;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7110213;45,0944955
TO1A009008;201617;NORD OVEST;10147;L219;;;FRANCESCA DURIO;;TORINO;SCUOLA INFANZIA NON STATALE;;;ASILODURIO@LIBERO.IT;ASILODURIO@PEC.IT;V.ZUBIENA 4;TORINO;PIEMONTE;SI;www.asilodurio.it;False;7,6676005;45,1024071
TO1M02900L;201617;NORD OVEST;10125;L219;;;ARTOM EMANUELE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DIREZIONESCOLASTICA@TORINOEBRAICA.IT;Non Disponibile;V.S.ANSELMO 7;TORINO;PIEMONTE;SI;www.scuola-ebraica-torino.it;False;7,681794099999999;45,0601146
TO1A03500R;201617;NORD OVEST;10131;L219;;;IL CUCCIOLO;;TORINO;SCUOLA INFANZIA NON STATALE;;;SCUOLAILCUCCIOLO@MAC.COM;Non Disponibile;Str.TADINI 47/12;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7129074;45,04835749999999
TO1A02400A;201617;NORD OVEST;10128;L219;;;S.TERESA GESU' BAMBINO;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolainfanziateresina@virgilio.it;Non Disponibile;V.G.DA VERAZZANO 58;TORINO;PIEMONTE;SI;www.parrocchiasantateresina.torino.it;False;7,655816799999999;45,0563496
TO1M054009;201617;NORD OVEST;10154;L219;;;RUA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.PAISIELLO 44;TORINO;PIEMONTE;SI;http//www.michelerua.it/media;False;7,701198799999999;45,0909898
TO1E02100R;201617;NORD OVEST;10154;L219;;;"""SAN DOMENICO SAVIO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA PAISIELLO 37;TORINO;PIEMONTE;SI;www.michelerua.it/primaria;False;7,7013162;45,0915161
TO1A4G500E;201617;NORD OVEST;10100;L219;;;LA CASA DI KALU';;TORINO;SCUOLA INFANZIA NON STATALE;;;lacasadikalu@gmail.com;Non Disponibile;VIA PACCHIOTTI116;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6226369;45,0783221
TO1A06500L;201617;NORD OVEST;10137;L219;;;BRUNELLA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmromita@comune.torino.it;Non Disponibile;V.ROMITA 19;TORINO;PIEMONTE;SI;Non Disponibile;False;7,626119;45,0474428
TO1A09400L;201617;NORD OVEST;10121;L219;;;VITTORIO EMANUELE II;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuolamatvemanuele@libero.it;Non Disponibile;C.so R.MARGHER.107;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6863711;45,075554
TO1E02900B;201617;NORD OVEST;10128;L219;;;PRINCIPESSA CLOTILDE DI SAVOIA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;scprincipessa.clotilde@fastwebnet.it;Non Disponibile;VIA MAGENTA 29;TORINO;PIEMONTE;SI;Non Disponibile;False;7,671005699999999;45,0645414
TO1E038006;201617;NORD OVEST;10121;L219;;;SUORE FRANCESCANE ANGELINE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA GIUSTI 6;TORINO;PIEMONTE;SI;www.isfa.it;False;7,666435499999999;45,0701018
TO1A12000X;201617;NORD OVEST;10142;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmgermonio@comune.torino.it;Non Disponibile;V.GERMONIO 35;TORINO;PIEMONTE;SI;Non Disponibile;False;7,611256799999999;45,0674538
TOSL01500G;201617;NORD OVEST;10126;L219;;;GERMANA ERBA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;LICEOTNT@PEC.LICEOTEATRONUOVO.COM;C.SO M.D'AZEGLIO 17;TORINO;PIEMONTE;SI;www.liceogermanaerba.it;False;7,6814458;45,0485412
TO1A03000N;201617;NORD OVEST;10151;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmsansovino@comune.torino.it;Non Disponibile;V.SANSOVINO 111;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6429124;45,1032902
TO1A12600V;201617;NORD OVEST;10125;L219;;;COLONNA FINZI;;TORINO;SCUOLA INFANZIA NON STATALE;;;DIREZIONESCOLASTICA@TORINOEBRAICA.IT;Non Disponibile;V.S.ANSELMO 7;TORINO;PIEMONTE;SI;Non Disponibile;False;7,681794099999999;45,0601146
TO1M05200N;201617;NORD OVEST;10152;L219;;;DON BOSCO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SCUOLAMEDIA@VALDOCCO.IT;Non Disponibile;V.M.AUSILIATRICE 32;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6759955;45,0810715
TO1A08700D;201617;NORD OVEST;10153;L219;;;CANONICO EDOARDO FERRERO;;TORINO;SCUOLA INFANZIA NON STATALE;;;CARMELITANE.MAFER@FASTWEBNET.IT;Non Disponibile;V.PALLAVICINO 20;TORINO;PIEMONTE;SI;www.infanziaferrero.it;False;7,7023115;45,0726625
TO1A08000P;201617;NORD OVEST;10136;L219;;;BALTIMORA 64;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmbaltimora@comune.torino.it;Non Disponibile;V.BALTIMORA 64;TORINO;PIEMONTE;SI;Non Disponibile;False;7,642259999999999;45,04469
TO1A06400R;201617;NORD OVEST;10137;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmreni@comune.torino.it;Non Disponibile;V GUIDO RENI 53;TORINO;PIEMONTE;SI;Non Disponibile;False;7,629869999999999;45,05211
TO1ABP5007;201617;NORD OVEST;10132;L219;;;NINA KIDS;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA BOCCACCIO59;TORINO;PIEMONTE;SI;Non Disponibile;False;7,725077799999999;45,0695285
TO1A09300R;201617;NORD OVEST;10121;L219;;;UMBERTO I;;TORINO;SCUOLA INFANZIA NON STATALE;;;UMBERTOPRIMOTO@LIBERO.IT;Non Disponibile;C.SO MATTEOTTI 48;TORINO;PIEMONTE;SI;Non Disponibile;False;7,665603900000001;45,069846
TO1A14300L;201617;NORD OVEST;10123;L219;;;RUDOLF STEINER;;TORINO;SCUOLA INFANZIA NON STATALE;;;asilosteiner.torino@tiscali.it;Non Disponibile;V.CAVOUR 45/D;TORINO;PIEMONTE;SI;Non Disponibile;False;7,692282199999999;45,0619535
TO1A004005;201617;NORD OVEST;10149;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmassisi@comune.torino.it;Non Disponibile;V.ASSISI 45;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6675016;45,0954544
TOSL005001;201617;NORD OVEST;10125;L219;;;LICEO GERMANA ERBA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;liceotnt@tin.it;Non Disponibile;C.SO MASSIMO D'AZEGLIO 17;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6814458;45,0485412
TO1A02900D;201617;NORD OVEST;10151;L219;;;PRINCIPESSA ISABELLA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.GORRESIO 13;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6572;45,0998603
TO1A29800N;201617;NORD OVEST;10139;L219;;;BIMBI CLUB SAS;;TORINO;SCUOLA INFANZIA NON STATALE;;;BIMBIC02@BIMBICLUB.191.IT;Non Disponibile;C.SO PESCHIERA 364/A;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6271494;45,0735823
TO1A01500G;201617;NORD OVEST;10139;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.FATTORI 113;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6267158;45,0714026
TOPS275004;201617;NORD OVEST;10133;L219;;;ADORAZIONE CADORNA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@ADORAZIONE.IT;Non Disponibile;V.LE CURRENO 21;TORINO;PIEMONTE;SI;www.adorazione.it;False;7,6947132;45,0541454
TO1A125003;201617;NORD OVEST;10125;L219;;;BONACOSSA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.NIZZA 22/F;TORINO;PIEMONTE;SI;Non Disponibile;False;7,676374399999999;45,0563622
TO1A14200R;201617;NORD OVEST;10123;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.PLANA 2;TORINO;PIEMONTE;SI;Non Disponibile;False;7,693511200000001;45,0649392
TO1E003007;201617;NORD OVEST;10133;L219;;;ADORAZIONE CADORNA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@ADORAZIONE.IT;Non Disponibile;VIALE CURRENO 21;TORINO;PIEMONTE;SI;www.adorazione.it;False;7,6947132;45,0541454
TO1A08600N;201617;NORD OVEST;10153;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmvarallo@comune.torino.it;Non Disponibile;V.VARALLO 33;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7136722;45,0712295
TO1E032007;201617;NORD OVEST;10125;L219;;;PROTETTE DI SAN GIUSEPPE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;PROTETTESANGIP@LIBERO.IT;Non Disponibile;VIA BIDONE 33;TORINO;PIEMONTE;SI;Non Disponibile;False;7,680714099999999;45,0521526
TO1A075007;201617;NORD OVEST;10137;L219;;;COLLINO 12;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcollino@comune.torino.it;Non Disponibile;V.COLLINO 12;TORINO;PIEMONTE;SI;Non Disponibile;False;7,623141400000001;45,039651
TO1A003009;201617;NORD OVEST;10142;L219;;;SACRO CUORE;;TORINO;SCUOLA INFANZIA NON STATALE;;;toscuoreinfanzia@fma-ipi.it;TORINOSCUORE@PEC.FMA-IPI.IT;V.S.M.Mazzarello 102;TORINO;PIEMONTE;SI;www.isacu.it;False;7,6281912;45,0578699
TO1A146004;201617;NORD OVEST;10124;L219;;;SS.ANNUNZIATA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smssannunziata@tiscali.it;Non Disponibile;V.FERRARI 16;TORINO;PIEMONTE;SI;Non Disponibile;False;7,694338699999999;45,0688913
TO1A00600R;201617;NORD OVEST;10148;L219;;;E 14;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmreissromoli@comune.torino.it;Non Disponibile;V.REISS ROMOLI 49;TORINO;PIEMONTE;SI;Non Disponibile;False;7,691867199999999;45,107434
TO1M04500E;201617;NORD OVEST;10141;L219;;;MADRE MAZZARELLO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.CUMIANA 14;TORINO;PIEMONTE;SI;www.mazzarello.it;False;7,643379299999999;45,0661666
TO1E00100G;201617;NORD OVEST;10128;L219;;;"""SANT'ANNA""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;istituto.santanna32@libero.it;Non Disponibile;VIA MASSENA 36;TORINO;PIEMONTE;SI;www.istituto-santanna.it;False;7,6724488;45,0605475
TO1A07400B;201617;NORD OVEST;10143;L219;;;CONIUGI VERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;POSTMASTER@PEC.ASILOVERNA.IT;V.MUSINE' 8;TORINO;PIEMONTE;SI;www.asiloverna.it;False;7,6530353;45,08117319999999
TO1E03000G;201617;NORD OVEST;10131;L219;;;BUON CONSIGLIO;;TORINO;SCUOLA PRIMARIA NON STATALE;;;BUON.CONSIGLIO@INFINITO.IT;Non Disponibile;VIA SFORZESCA 6;TORINO;PIEMONTE;SI;www.buonconsigliotorino.it;False;7,696587200000001;45,0575696
TO1A063001;201617;NORD OVEST;10137;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmfornocanavese@comune.torino.it;Non Disponibile;V.Forno Canavese 5;TORINO;PIEMONTE;SI;Non Disponibile;False;7,63069;45,04768
TO1A145008;201617;NORD OVEST;10123;L219;;;S.GIUSEPPE;;TORINO;SCUOLA INFANZIA NON STATALE;;;direzione@collegiosangiuseppe.it;Non Disponibile;V.S.F.da PAOLA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,686222;45,06354049999999
TO1E00500V;201617;NORD OVEST;10122;L219;;;"""SANT'ANNA""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;direzione.santanna@tiscali.it;Non Disponibile;VIA DELLA CONSOLATA 20;TORINO;PIEMONTE;SI;scuolasantannaviaconsolata-to.it.;False;7,6792962;45,0776254
TO1A13600D;201617;NORD OVEST;10144;L219;;;PARROCCHIA STIMMATE DI SAN FRANCESCO;;TORINO;SCUOLA INFANZIA NON STATALE;;;sculamat@scuolastimmate.191.it;Non Disponibile;V.ASCOLI 38;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6679975;45,0858932
TO1M048002;201617;NORD OVEST;10144;L219;;;FAA' DI BRUNO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuole@faadibruno.it;Non Disponibile;V.LE CHIUSE 40;TORINO;PIEMONTE;SI;www.scuolafaadibruno.it;False;7,664022900000001;45,0795624
TO1A03100D;201617;NORD OVEST;10151;L219;;;ARCOBALENO;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;P.za MANNO 22;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6554132;45,1051159
TO1A307007;201617;NORD OVEST;10135;L219;;;NUOVA SAN MARCO;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA ONORATO VIGLIANI 11/9;TORINO;PIEMONTE;SI;www.scuola-nuovasanmarco.it;False;7,637153799999999;45,0227105
TO1AG2500B;201617;NORD OVEST;10123;L219;;;SAINT DENIS SCHOOL;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;SAINTDENISSCHOOL@CGN.LEGALMAIL.IT;C.Moncalieri52a- Via S.Massimo21 bis;TORINO;PIEMONTE;SI;www.saintdenisschool.it;False;7,690012200000001;45,0650566
TO1A089005;201617;NORD OVEST;10154;L219;;;FANCIULLI;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.MERCADANTE 129;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7032915;45,09767919999999
TO1A032009;201617;NORD OVEST;10131;L219;;;D'AZEGLIO;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlodovica@comune.torino.it;Non Disponibile;V.LODOVICA 2;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7016606;45,0632314
TO1A07700V;201617;NORD OVEST;10137;L219;;;POMA 14;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmpoma@comune.torino.it;Non Disponibile;V.POMA 14;TORINO;PIEMONTE;SI;Non Disponibile;False;7,630686000000001;45,0339763
TO1A04400G;201617;NORD OVEST;10146;L219;;;CAVAGLIA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcarrera@comune.torino.it;Non Disponibile;V.CARRERA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6350926;45,0798699
TO1AGF500E;201617;NORD OVEST;10152;L219;;;ARSENALE DELLA PACE;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA ANDREIS 18/25;TORINO;PIEMONTE;SI;Non Disponibile;False;7,682939699999999;45,0799645
TO1A14400C;201617;NORD OVEST;10123;L219;;;S.MASSIMO;;TORINO;SCUOLA INFANZIA NON STATALE;;;ass.dame_carita@tiscali.it;Non Disponibile;V.DEI MILLE 19;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6888973;45,062107
TO1A011008;201617;NORD OVEST;10138;L219;;;PICCOLO TORINO;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcollegno@comune.torino.it;Non Disponibile;V.COLLEGNO 65;TORINO;PIEMONTE;SI;Non Disponibile;False;7,658781100000001;45,07278669999999
TO1A005001;201617;NORD OVEST;10147;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcoppino@comune.torino.it;Non Disponibile;V.COPPINO 147;TORINO;PIEMONTE;SI;Non Disponibile;False;7,671873;45,1012969
TO1A05200E;201617;NORD OVEST;10153;L219;;;S.GIULIO D'ORTA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.VERBANO 6;TORINO;PIEMONTE;SI;Non Disponibile;False;7,7233578;45,07622420000001
TO1A14800Q;201617;NORD OVEST;10151;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmverbene@comune.torino.it;Non Disponibile;V.VERBENE 4;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6317745;45,1049802
TO1A13500N;201617;NORD OVEST;10144;L219;;;APORTI GASTALDI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlivorno@comune.torino.it;Non Disponibile;V.LIVORNO 14;TORINO;PIEMONTE;SI;Non Disponibile;False;7,667475;45,083542
TO1M04600A;201617;NORD OVEST;10143;L219;;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;SI;www.collegiosacrafamiglia.it;False;7,648128799999999;45,0780726
TO1E6R5003;201617;NORD OVEST;10129;L219;;;BEST;;TORINO;SCUOLA PRIMARIA NON STATALE;;;info@besttorino.com;Non Disponibile;CORSO TRENTO;TORINO;PIEMONTE;SI;Non Disponibile;False;7,664555599999999;45,0602043
TO1M02800R;201617;NORD OVEST;10124;L219;;;SCUOLA SEC. I GRADO MADRE CABRINI;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;CABRINI.TO@TIN.IT;Non Disponibile;V.ARTISTI 4;TORINO;PIEMONTE;SI;ww.istitutocabrinitorino.it;False;7,6944075;45,0707276
TORI46500C;201617;NORD OVEST;10139;L219;;;F.FELLINI;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;INFO@ISTITUTOFELLINI.IT;Non Disponibile;C.SO TRAPANI25;TORINO;PIEMONTE;SI;Non Disponibile;False;7,639630200000001;45,0700157
TOPS76500T;201617;NORD OVEST;10128;L219;;;S.ANNA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.MASSENA 36;TORINO;PIEMONTE;SI;wwww.istituto-santanna.it;False;7,6724488;45,0605475
TO1E004003;201617;NORD OVEST;10134;L219;;;"""PRINCIPE VITTORIO EMANUELE""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;ist.pve@libero.it;Non Disponibile;CORSO UNIONE SOVIETICA 170;TORINO;PIEMONTE;SI;www.istitutoprincipevittorioemanuele.it;False;7,655392999999999;45,041349
TO1A08200A;201617;NORD OVEST;10136;L219;;;PRINCIPE V.EMANUELE;;TORINO;SCUOLA INFANZIA NON STATALE;;;ist.pve@libero.it;Non Disponibile;C.so U.SOVIETICA 170;TORINO;PIEMONTE;SI;www.istitutoprincipevittorioemanuele.it;False;7,655392999999999;45,041349
TO1A076003;201617;NORD OVEST;10137;L219;;;GUIDOBONO 2;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmguidobono@comune.torino.it;Non Disponibile;V.GUIDOBONO 2;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6181788;45,0381925
TO1A01000C;201617;NORD OVEST;10138;L219;;;BRUINO 14;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmbruino@comune.torino.it;Non Disponibile;V.BRUINO 14;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6550215;45,075036
TO1A01900V;201617;NORD OVEST;10139;L219;;;DUCHESSA ELENA D'AOSTA;;TORINO;SCUOLA INFANZIA NON STATALE;;;SCUOLA_ELENA@TISCALI.IT;Non Disponibile;C.SO FRANCIA 139;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6463684;45,0754119
TO1A112001;201617;NORD OVEST;10126;L219;;;SAN MICHELE;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuola@scuolasanmichele.org;Non Disponibile;V.ABEGG 19;TORINO;PIEMONTE;SI;www.scuolasanmichele.org;False;7,6719521;45,0403707
TOPS105001;201617;NORD OVEST;10131;L219;;;VALSALICE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SCUOLA@LICEOVALSALICE.IT;Non Disponibile;V.LE THOVEZ 37;TORINO;PIEMONTE;SI;www.liceovalsalice.it;False;7,702055000000001;45,0543984
TO1A14700X;201617;NORD OVEST;10151;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmprimule@comune.torino.it;Non Disponibile;VIA PRIMULE 36/C;TORINO;PIEMONTE;SI;Non Disponibile;False;7,625600100000001;45,1026836
TO1E07500P;201617;NORD OVEST;10133;L219;;;SAINT DENIS SCHOOL;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;CORSO MONCALIERI52/A;TORINO;PIEMONTE;SI;www.saintdenisschool.it;False;7,6917475;45,05592
TO1A138005;201617;NORD OVEST;10154;L219;;;F.TEDESCHI-C.ASSANDRI;;TORINO;SCUOLA INFANZIA NON STATALE;;;SCTEDESCHI@DAVIDE.IT;Non Disponibile;V.TOLLEGNO 21;TORINO;PIEMONTE;SI;Non Disponibile;False;7,698906299999999;45,0852611
TO1A04300Q;201617;NORD OVEST;10134;L219;;;S.GIORGIO MARTIRE;;TORINO;SCUOLA INFANZIA NON STATALE;;;PGSSG@YAHOO.IT;Non Disponibile;VIA STEFFENONE 25/29;TORINO;PIEMONTE;SI;www.scuolasangiorgio.it;False;7,6618088;45,0430138
TO1A4C500G;201617;NORD OVEST;10121;L219;;;POPPY;;TORINO;SCUOLA INFANZIA NON STATALE;;;info@poppytorino.com;Non Disponibile;VIA SAN QUINTINO13f;TORINO;PIEMONTE;SI;Non Disponibile;False;7,6741112;45,0656078
TORI05500A;201617;NORD OVEST;10144;L219;;;INTERNAZIONALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;internazion@hotmail.com;Non Disponibile;V.BONZANIGO 8;TORINO;PIEMONTE;SI;www.internazionale.biz;False;7,669175999999998;45,0797421
TO1M039007;201617;NORD OVEST;10135;L219;;;AGNELLI EDOARDO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;AGNELLI.TORINO@PEC.SALESIANIPIEMONTE.IT;C.O UNIONE SOVIETICA 312;TORINO;PIEMONTE;SI;www.istitutoagnelli.it;False;7,6446682;45,031872
TO1M026005;201617;NORD OVEST;10123;L219;;;S.GIUSEPPE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;DIREZIONE@COLLEGIOSANGIUSEPPE.IT;Non Disponibile;V.S.FRANCESCO PAOLA 23;TORINO;PIEMONTE;SI;Non Disponibile;False;7,686222;45,06354049999999
TO1A111005;201617;NORD OVEST;10137;L219;;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.BARLETTA 109;TORINO;PIEMONTE;SI;Non Disponibile;False;7,635713699999999;45,0492871
TOPL66500H;201617;NORD OVEST;10152;L219;;;M.AUSILIATRICE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;segreteria.liceo@liceoausiliatrice.it;segreteriato27@pec.fma-ipi.it;P.ZZA M.AUSILIATRICE27;TORINO;PIEMONTE;SI;www.liceoausiliatrice.it;False;7,675251599999999;45,0802609
TOPC04500B;201617;NORD OVEST;10143;L219;;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;SI;www.collegiosacrafamiglia.it;False;7,648128799999999;45,0780726
TO1A08100E;201617;NORD OVEST;10136;L219;;;COLLODI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmorbassano@comune.torino.it;Non Disponibile;C.so ORBASSANO 122;TORINO;PIEMONTE;SI;Non Disponibile;False;7,645700600000001;45,0464127
